group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate,cdm_name
Cohort name,new_users_methotrexate,Indication,multiple,indication,rheumatoid_arthritis,categorical,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,indication,rheumatoid_arthritis,categorical,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,indication,none,categorical,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,indication,none,categorical,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,indication,covid,categorical,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,indication,covid,categorical,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,indication,malaria,categorical,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,indication,malaria,categorical,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,sex,Female,categorical,count,83,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,sex,Female,categorical,%,82.1782178217822,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,sex,Male,categorical,count,18,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,sex,Male,categorical,%,17.8217821782178,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,window,after_fda_retraction,categorical,count,96,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,window,after_fda_retraction,categorical,%,95.049504950495,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,window,before_pandemic,categorical,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,window,before_pandemic,categorical,%,2.97029702970297,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,window,during_hcq_use_for_covid,categorical,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,window,during_hcq_use_for_covid,categorical,%,1.98019801980198,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,number subjects,NA,NA,count,18218,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,number records,NA,NA,count,18218,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,age,NA,numeric,median,55,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,age,NA,numeric,q25,41,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,age,NA,numeric,q75,65,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,future_observation,NA,numeric,median,400,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,future_observation,NA,numeric,q25,175,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,future_observation,NA,numeric,q75,763,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,prior_history,NA,numeric,median,807,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,prior_history,NA,numeric,q25,653,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,prior_history,NA,numeric,q75,1143,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,cohort_end_date,NA,date,median,2020-08-24,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,cohort_end_date,NA,date,q25,2019-09-28,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,cohort_end_date,NA,date,q75,2021-09-15,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,cohort_start_date,NA,date,median,2020-02-25,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,cohort_start_date,NA,date,q25,2019-04-18,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,cohort_start_date,NA,date,q75,2021-03-17,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,agents_acting_on_renin_angiotensin_system_m365_to_0,NA,binary,count,4767,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,agents_acting_on_renin_angiotensin_system_m365_to_0,NA,binary,%,26.1664288066747,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,antibacterials_systemic_m365_to_0,NA,binary,count,9725,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,antibacterials_systemic_m365_to_0,NA,binary,%,53.3812712701724,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,antidepressants_m365_to_0,NA,binary,count,5497,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,antidepressants_m365_to_0,NA,binary,%,30.1734548248985,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,antiepileptics_m365_to_0,NA,binary,count,3553,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,antiepileptics_m365_to_0,NA,binary,%,19.5026896476013,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,antiinflammatory_antirheumatic_agents_m365_to_0,NA,binary,count,12581,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,antiinflammatory_antirheumatic_agents_m365_to_0,NA,binary,%,69.0580744318806,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,antineoplastic_agents_m365_to_0,NA,binary,count,18218,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,antineoplastic_agents_m365_to_0,NA,binary,%,100,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,antithrombotics_m365_to_0,NA,binary,count,2197,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,antithrombotics_m365_to_0,NA,binary,%,12.0595015918323,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,anxiety_minf_to_0,NA,binary,count,4985,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,anxiety_minf_to_0,NA,binary,%,27.3630475354045,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,asthma_minf_to_0,NA,binary,count,2453,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,asthma_minf_to_0,NA,binary,%,13.4647052365792,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,beta_blocking_agents_m365_to_0,NA,binary,count,3401,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,beta_blocking_agents_m365_to_0,NA,binary,%,18.6683499835328,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,calicum_channel_blockers_m365_to_0,NA,binary,count,2530,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,calicum_channel_blockers_m365_to_0,NA,binary,%,13.8873641453508,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,chronic_kidney_disease_minf_to_0,NA,binary,count,1408,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,chronic_kidney_disease_minf_to_0,NA,binary,%,7.72862004610824,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,chronic_liver_disease_minf_to_0,NA,binary,count,1408,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,chronic_liver_disease_minf_to_0,NA,binary,%,7.72862004610824,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,copd_minf_to_0,NA,binary,count,1240,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,copd_minf_to_0,NA,binary,%,6.80645515424306,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,covid_minf_to_0,NA,binary,count,2733,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,covid_minf_to_0,NA,binary,%,15.0016467230212,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,dementia_minf_to_0,NA,binary,count,163,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,dementia_minf_to_0,NA,binary,%,0.894719508178724,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,depressive_disorder_minf_to_0,NA,binary,count,3994,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,depressive_disorder_minf_to_0,NA,binary,%,21.9233724887474,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,diabetes_minf_to_0,NA,binary,count,3073,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,diabetes_minf_to_0,NA,binary,%,16.8679328137007,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,diuretics_m365_to_0,NA,binary,count,3092,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,diuretics_m365_to_0,NA,binary,%,16.9722252717093,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,drugs_acid_related_disorder_m365_to_0,NA,binary,count,5009,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,drugs_acid_related_disorder_m365_to_0,NA,binary,%,27.4947853770996,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,count,4236,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,%,23.2517290591722,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,drugs_used_in_diabetes_m365_to_0,NA,binary,count,2548,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,drugs_used_in_diabetes_m365_to_0,NA,binary,%,13.986167526622,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,gerd_minf_to_0,NA,binary,count,4524,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,gerd_minf_to_0,NA,binary,%,24.8325831595126,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,heart_failure_minf_to_0,NA,binary,count,846,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,heart_failure_minf_to_0,NA,binary,%,4.6437589197497,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,hiv_minf_to_0,NA,binary,count,32,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,hiv_minf_to_0,NA,binary,%,0.175650455593369,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,hormonal_contraceptices_systemic_m365_to_0,NA,binary,count,1309,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,hormonal_contraceptices_systemic_m365_to_0,NA,binary,%,7.18520144911626,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,hypertension_minf_to_0,NA,binary,count,8176,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,hypertension_minf_to_0,NA,binary,%,44.8786914041058,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,hypothyroidism_minf_to_0,NA,binary,count,2948,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,hypothyroidism_minf_to_0,NA,binary,%,16.1817982215391,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,immunosupressants_m365_to_0,NA,binary,count,18218,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,immunosupressants_m365_to_0,NA,binary,%,100,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,infertility_minf_to_0,NA,binary,count,193,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,infertility_minf_to_0,NA,binary,%,1.05939181029751,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,inflammatory_bowel_disease_minf_to_0,NA,binary,count,1312,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,inflammatory_bowel_disease_minf_to_0,NA,binary,%,7.20166867932814,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,lipid_modifying_agents_m365_to_0,NA,binary,count,4940,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,lipid_modifying_agents_m365_to_0,NA,binary,%,27.1160390822264,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,malaria_minf_to_0,NA,binary,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,malaria_minf_to_0,NA,binary,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,malignant_neoplastic_disease_minf_to_0,NA,binary,count,3094,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,malignant_neoplastic_disease_minf_to_0,NA,binary,%,16.9832034251839,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,myocardial_infarction_minf_to_0,NA,binary,count,247,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,myocardial_infarction_minf_to_0,NA,binary,%,1.35580195411132,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,number_visits,NA,numeric,median,1,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,number_visits,NA,numeric,q25,1,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,number_visits,NA,numeric,q75,1,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,opioids_m365_to_0,NA,binary,count,5229,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,opioids_m365_to_0,NA,binary,%,28.702382259304,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,osteoporosis_minf_to_0,NA,binary,count,1189,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,osteoporosis_minf_to_0,NA,binary,%,6.52651224064112,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,pneumonia_minf_to_0,NA,binary,count,1139,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,pneumonia_minf_to_0,NA,binary,%,6.25205840377649,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,psycholeptics_m365_to_0,NA,binary,count,5279,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,psycholeptics_m365_to_0,NA,binary,%,28.9768360961686,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,psychostimulants_m365_to_0,NA,binary,count,631,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,psychostimulants_m365_to_0,NA,binary,%,3.46360742123175,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,rheumatoid_arthritis_minf_to_0,NA,binary,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,rheumatoid_arthritis_minf_to_0,NA,binary,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,stroke_minf_to_0,NA,binary,count,325,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,stroke_minf_to_0,NA,binary,%,1.78394993962016,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,venous_thromboembolism_minf_to_0,NA,binary,count,515,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,venous_thromboembolism_minf_to_0,NA,binary,%,2.82687451970579,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,age_group,0 to 19,categorical,count,1066,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,age_group,0 to 19,categorical,%,5.85135580195411,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,age_group,20 to 39,categorical,count,3175,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,age_group,20 to 39,categorical,%,17.4278186409046,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,age_group,40 to 59,categorical,count,6941,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,age_group,40 to 59,categorical,%,38.0996816335492,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,age_group,60 to 79,categorical,count,6035,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,age_group,60 to 79,categorical,%,33.126578109562,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,age_group,80 to 150,categorical,count,1001,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,age_group,80 to 150,categorical,%,5.49456581403008,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,indication,none,categorical,count,18218,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,indication,none,categorical,%,100,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,indication,rheumatoid_arthritis,categorical,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,indication,rheumatoid_arthritis,categorical,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,indication,covid,categorical,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,indication,covid,categorical,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,indication,multiple,categorical,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,indication,multiple,categorical,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,indication,malaria,categorical,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,indication,malaria,categorical,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,sex,Female,categorical,count,11515,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,sex,Female,categorical,%,63.2067186299264,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,sex,Male,categorical,count,6703,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,sex,Male,categorical,%,36.7932813700736,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,window,after_fda_retraction,categorical,count,7803,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,window,after_fda_retraction,categorical,%,42.8312657810956,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,window,before_pandemic,categorical,count,8740,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,window,before_pandemic,categorical,%,47.974530683939,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,window,during_hcq_use_for_covid,categorical,count,1675,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,window,during_hcq_use_for_covid,categorical,%,9.19420353496542,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,number subjects,NA,NA,count,19078,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,number records,NA,NA,count,19078,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,age,NA,numeric,median,62,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,age,NA,numeric,q25,53,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,age,NA,numeric,q75,71,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,future_observation,NA,numeric,median,452,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,future_observation,NA,numeric,q25,197,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,future_observation,NA,numeric,q75,835,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,prior_history,NA,numeric,median,737,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,prior_history,NA,numeric,q25,624,PHARMETRICS
